datetime,duration_execution,method,environment,step,goal_sample_rate,corner_sample_rate,max_iterations,iterations,path_length
2024-12-22-20-15-50,0.31328606605529785,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-52,1.6088807582855225,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-52,0.30351901054382324,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-52,0.29825830459594727,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-54,1.5217740535736084,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-54,0.35875487327575684,OBRRT,env2,2,0.1,0.2,1500,1483,102.79256559859897
2024-12-22-20-15-54,0.28669142723083496,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-56,1.5846385955810547,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-56,0.2743113040924072,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-56,0.2993347644805908,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-58,1.4087228775024414,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-58,0.28662729263305664,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-15-58,0.33666133880615234,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-00,1.5991127490997314,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-00,0.3327922821044922,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-01,0.2978513240814209,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-02,1.6877007484436035,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-03,0.3049046993255615,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-03,0.28864622116088867,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-05,1.7409937381744385,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-05,0.359529972076416,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-05,0.3316371440887451,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-07,1.29891037940979,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-07,0.3137094974517822,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-07,0.300722599029541,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-09,1.4395322799682617,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-09,0.30327916145324707,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-09,0.3418564796447754,RRT,env2,2,0.1,0.2,1500,1184,99.17088145002319
2024-12-22-20-16-11,1.6005802154541016,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-11,0.29804468154907227,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-12,0.31487154960632324,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-13,1.5717084407806396,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-14,0.31000709533691406,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-14,0.3050377368927002,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-15,1.4787755012512207,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-16,0.26830530166625977,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-16,0.294208288192749,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-17,1.4568812847137451,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-18,0.319610595703125,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-18,0.455491304397583,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-20,1.6093871593475342,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-20,0.38553404808044434,OBRRT,env2,2,0.1,0.2,1500,872,103.68108209520898
2024-12-22-20-16-20,0.284395694732666,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-22,1.5095162391662598,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-22,0.26346755027770996,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-22,0.29205799102783203,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-24,1.5270512104034424,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-24,0.3099250793457031,OBRRT,env2,2,0.1,0.2,1500,1498,115.23366655256217
2024-12-22-20-16-25,0.3223590850830078,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-26,1.3904621601104736,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-26,0.38423848152160645,OBRRT,env2,2,0.1,0.2,1500,1156,103.16496865923418
2024-12-22-20-16-27,0.27808618545532227,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-28,1.3843412399291992,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-28,0.2715933322906494,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-29,0.2973794937133789,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-30,1.3824646472930908,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-30,0.2817714214324951,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-31,0.2828059196472168,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-36,5.129025459289551,RRT*,env2,2,0.1,0.2,1500,944,91.25784576656713
2024-12-22-20-16-36,0.3016211986541748,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-36,0.31223583221435547,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-38,1.6004083156585693,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-38,0.31295347213745117,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-39,0.3018496036529541,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-40,1.3117921352386475,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-40,0.26743388175964355,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-40,0.31723523139953613,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-42,1.5390558242797852,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-42,0.36710262298583984,OBRRT,env2,2,0.1,0.2,1500,1229,108.90400049639523
2024-12-22-20-16-43,0.28275132179260254,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-44,1.5292472839355469,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-44,0.30839085578918457,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-45,0.3026554584503174,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-46,1.6630470752716064,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-47,0.29974985122680664,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-47,0.2976231575012207,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-48,1.4145104885101318,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-49,0.4188699722290039,OBRRT,env2,2,0.1,0.2,1500,1264,103.23520403290186
2024-12-22-20-16-49,0.28275036811828613,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-51,1.510382890701294,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-51,0.3199894428253174,OBRRT,env2,2,0.1,0.2,1500,1293,104.63400233002743
2024-12-22-20-16-51,0.30962371826171875,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-53,1.5042834281921387,RRT*,env2,2,0.1,0.2,1500,1468,98.06889208158911
2024-12-22-20-16-53,0.39658403396606445,OBRRT,env2,2,0.1,0.2,1500,938,100.42909627127364
2024-12-22-20-16-53,0.30416059494018555,RRT,env2,2,0.1,0.2,1500,1438,115.725130552875
2024-12-22-20-16-55,1.5719857215881348,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-55,0.2774038314819336,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-56,0.28807830810546875,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-57,1.4715824127197266,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-57,0.30655455589294434,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-58,0.2870335578918457,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-59,1.3968379497528076,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-16-59,0.3280360698699951,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-00,0.29024648666381836,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-01,1.4723491668701172,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-02,0.40856075286865234,OBRRT,env2,2,0.1,0.2,1500,930,104.130782719704
2024-12-22-20-17-02,0.3015258312225342,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-03,1.4352045059204102,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-04,0.2332301139831543,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-04,0.28056788444519043,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-05,1.438258171081543,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-06,0.30309033393859863,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-06,0.2922680377960205,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-07,1.5320475101470947,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-08,0.3760383129119873,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-08,0.2917361259460449,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-10,1.5264227390289307,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-10,0.38474106788635254,OBRRT,env2,2,0.1,0.2,1500,977,97.88100913589949
2024-12-22-20-17-10,0.2765803337097168,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-12,1.3420956134796143,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-12,0.3716728687286377,OBRRT,env2,2,0.1,0.2,1500,934,110.50795992157889
2024-12-22-20-17-12,0.2824239730834961,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-14,1.4103131294250488,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-14,0.29199719429016113,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-14,0.2885146141052246,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-16,1.5586187839508057,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-16,0.28594422340393066,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-16,0.2914011478424072,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-18,1.6121876239776611,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-18,0.28792452812194824,OBRRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-19,0.28321337699890137,RRT,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-20,1.5478434562683105,RRT*,env2,2,0.1,0.2,1500,1500,0.0
2024-12-22-20-17-21,0.42512083053588867,OBRRT,env2,2,0.1,0.3,1500,864,107.11056459071087
2024-12-22-20-17-21,0.27765822410583496,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-22,1.536384105682373,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-23,0.30207157135009766,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-23,0.27756285667419434,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-24,1.3123993873596191,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-24,0.2536437511444092,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-25,0.30519843101501465,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-26,1.495222806930542,RRT*,env2,2,0.1,0.3,1500,1436,99.09754399783981
2024-12-22-20-17-27,0.23759913444519043,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-27,0.2888808250427246,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-28,1.5739631652832031,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-29,0.5029201507568359,OBRRT,env2,2,0.1,0.3,1500,556,105.34163564143965
2024-12-22-20-17-29,0.2771725654602051,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-31,1.389758825302124,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-31,0.32114171981811523,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-31,0.2853426933288574,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-33,1.4148666858673096,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-33,0.398057222366333,OBRRT,env2,2,0.1,0.3,1500,1016,97.89735653768034
2024-12-22-20-17-33,0.27111387252807617,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-35,1.4273922443389893,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-35,0.31255197525024414,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-35,0.32059264183044434,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-37,1.6339921951293945,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-37,0.4551665782928467,OBRRT,env2,2,0.1,0.3,1500,802,103.68038303173078
2024-12-22-20-17-38,0.2792489528656006,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-39,1.6284668445587158,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-40,0.3079202175140381,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-40,0.29564380645751953,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-41,1.3252363204956055,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-42,0.3911473751068115,OBRRT,env2,2,0.1,0.3,1500,998,99.97488438615201
2024-12-22-20-17-42,0.31842947006225586,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-43,1.3764073848724365,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-44,0.29552769660949707,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-44,0.28791213035583496,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-45,1.4718923568725586,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-46,0.40285325050354004,OBRRT,env2,2,0.1,0.3,1500,1012,98.65360811331341
2024-12-22-20-17-46,0.29263877868652344,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-47,1.335278034210205,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-48,0.41174960136413574,OBRRT,env2,2,0.1,0.3,1500,864,102.53660789786521
2024-12-22-20-17-48,0.27640676498413086,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-50,1.4292795658111572,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-50,0.30586791038513184,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-50,0.30014729499816895,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-52,2.0348105430603027,RRT*,env2,2,0.1,0.3,1500,1302,94.00621494957481
2024-12-22-20-17-53,0.36939191818237305,OBRRT,env2,2,0.1,0.3,1500,1133,107.00955382213192
2024-12-22-20-17-53,0.29370880126953125,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-56,3.097388982772827,RRT*,env2,2,0.1,0.3,1500,1055,89.87098782293413
2024-12-22-20-17-56,0.3399698734283447,OBRRT,env2,2,0.1,0.3,1500,1316,105.51071256670423
2024-12-22-20-17-57,0.3686530590057373,RRT,env2,2,0.1,0.3,1500,1172,101.02216029015825
2024-12-22-20-17-58,1.3679249286651611,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-17-58,0.44353318214416504,OBRRT,env2,2,0.1,0.3,1500,716,102.00296448158406
2024-12-22-20-17-59,0.3066122531890869,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-00,1.5828616619110107,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-01,0.42929816246032715,OBRRT,env2,2,0.1,0.3,1500,931,101.6084582193176
2024-12-22-20-18-01,0.36644911766052246,RRT,env2,2,0.1,0.3,1500,1133,110.96070557317142
2024-12-22-20-18-03,1.468350887298584,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-03,0.4351005554199219,OBRRT,env2,2,0.1,0.3,1500,868,101.00293983333272
2024-12-22-20-18-03,0.39730000495910645,RRT,env2,2,0.1,0.3,1500,838,104.16911640755646
2024-12-22-20-18-05,1.5267860889434814,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-05,0.4467763900756836,OBRRT,env2,2,0.1,0.3,1500,586,109.3874282407714
2024-12-22-20-18-06,0.2795290946960449,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-07,1.3898286819458008,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-07,0.3599672317504883,OBRRT,env2,2,0.1,0.3,1500,1214,99.39941813003279
2024-12-22-20-18-08,0.29555296897888184,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-09,1.6024842262268066,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-10,0.2754678726196289,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-10,0.28701281547546387,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-13,3.006704807281494,RRT*,env2,2,0.1,0.3,1500,1142,91.96300622732204
2024-12-22-20-18-13,0.285449743270874,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-13,0.30573463439941406,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-15,1.5228962898254395,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-15,0.2913343906402588,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-16,0.30103421211242676,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-17,1.5304348468780518,RRT*,env2,2,0.1,0.3,1500,1495,94.07952427665175
2024-12-22-20-18-18,0.3553793430328369,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-18,0.2914900779724121,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-19,1.5285584926605225,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-20,0.3471038341522217,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-20,0.29767775535583496,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-22,1.5390431880950928,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-22,0.33059144020080566,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-22,0.38001394271850586,RRT,env2,2,0.1,0.3,1500,875,106.41367532274599
2024-12-22-20-18-24,1.5253067016601562,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-24,0.2902557849884033,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-24,0.3071482181549072,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-26,1.4093022346496582,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-26,0.4556291103363037,OBRRT,env2,2,0.1,0.3,1500,1018,110.71428137849497
2024-12-22-20-18-27,0.29659032821655273,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-28,1.4517745971679688,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-28,0.2760484218597412,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-29,0.27768874168395996,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-30,1.2991693019866943,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-30,0.3393535614013672,OBRRT,env2,2,0.1,0.3,1500,1316,99.0042283377215
2024-12-22-20-18-30,0.2872283458709717,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-32,1.671006202697754,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-33,0.39494752883911133,OBRRT,env2,2,0.1,0.3,1500,933,97.82219865693423
2024-12-22-20-18-33,0.3197133541107178,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-34,1.541506290435791,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-35,0.3328120708465576,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-35,0.2924368381500244,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-37,1.6034116744995117,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-37,0.2294921875,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-37,0.30367326736450195,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-39,1.4047937393188477,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-39,0.26044344902038574,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-39,0.2858414649963379,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-41,1.4932177066802979,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-41,0.47551655769348145,OBRRT,env2,2,0.1,0.3,1500,513,105.1538521245334
2024-12-22-20-18-41,0.3620479106903076,RRT,env2,2,0.1,0.3,1500,963,101.0023711788397
2024-12-22-20-18-43,1.4103245735168457,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-43,0.3535904884338379,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-43,0.3046424388885498,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-45,1.3982505798339844,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-45,0.3220663070678711,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-45,0.3007221221923828,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-47,1.5320286750793457,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-47,0.430462121963501,OBRRT,env2,2,0.1,0.3,1500,969,101.88643490416972
2024-12-22-20-18-48,0.31911659240722656,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-49,1.3456056118011475,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-49,0.36383986473083496,OBRRT,env2,2,0.1,0.3,1500,1234,117.89674470814832
2024-12-22-20-18-50,0.3567163944244385,RRT,env2,2,0.1,0.3,1500,1109,104.72332003405944
2024-12-22-20-18-52,1.7037816047668457,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-52,0.2650473117828369,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-52,0.3295316696166992,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-54,1.6832771301269531,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-54,0.45755982398986816,OBRRT,env2,2,0.1,0.3,1500,714,104.711622216966
2024-12-22-20-18-55,0.3915529251098633,RRT,env2,2,0.1,0.3,1500,938,118.75317850718504
2024-12-22-20-18-56,1.6234939098358154,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-57,0.3102097511291504,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-57,0.29235386848449707,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-58,1.4663629531860352,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-18-59,0.46168041229248047,OBRRT,env2,2,0.1,0.3,1500,709,100.85640440262881
2024-12-22-20-18-59,0.2934296131134033,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-01,1.7240753173828125,RRT*,env2,2,0.1,0.3,1500,1484,101.26025351899024
2024-12-22-20-19-01,0.33911657333374023,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-01,0.2627243995666504,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-03,1.4903972148895264,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-03,0.317903995513916,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-04,0.30643725395202637,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-07,3.9007561206817627,RRT*,env2,2,0.1,0.3,1500,1014,95.63043907344762
2024-12-22-20-19-08,0.27498912811279297,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-08,0.3732750415802002,RRT,env2,2,0.1,0.3,1500,1362,112.17801496180473
2024-12-22-20-19-10,1.508052110671997,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-10,0.2507307529449463,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-10,0.36801648139953613,RRT,env2,2,0.1,0.3,1500,1147,107.00769269426036
2024-12-22-20-19-13,3.1685714721679688,RRT*,env2,2,0.1,0.3,1500,1062,94.95354957655469
2024-12-22-20-19-14,0.32306838035583496,OBRRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-14,0.29035115242004395,RRT,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-15,1.2467401027679443,RRT*,env2,2,0.1,0.3,1500,1500,0.0
2024-12-22-20-19-16,0.23908329010009766,OBRRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-16,0.2745192050933838,RRT,env2,2,0.1,0.4,1500,1500,0.0
2024-12-22-20-19-17,1.3571267127990723,RRT*,env2,2,0.1,0.4,1500,1500,0.0
